timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626512866427,588,warmup 2,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,14191,0,1,1,null,588,0,0
1626512867015,919,warmup 3,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,15534,0,1,1,null,916,0,0
1626512867934,947,warmup 4,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,21132,0,1,1,null,943,0,0
1626512868881,992,warmup 5,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,11514,0,1,1,null,990,0,0
1626512869873,496,warmup 6,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4423,0,1,1,null,495,0,0
1626512870370,572,warmup 7,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,13999,0,1,1,null,569,0,0
1626512870942,565,warmup 8,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,14342,0,1,1,null,564,0,0
1626512871508,480,warmup 9,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2227,0,1,1,null,479,0,0
1626512871989,485,warmup 10,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,356,0,1,1,null,485,0,0
1626512872474,474,warmup 11,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2059,0,1,1,null,473,0,0
1626512872948,900,warmup 12,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,27624,0,1,1,null,896,0,0
1626512873848,911,warmup 13,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,12817,0,1,1,null,910,0,0
1626512874759,518,warmup 14,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1342,0,1,1,null,518,0,0
1626512875277,492,warmup 15,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1095,0,1,1,null,492,0,0
1626512875769,1067,warmup 16,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,11826,0,1,1,null,1064,0,1
1626512876836,1103,warmup 17,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,14044,0,1,1,null,1100,0,0
1626512877939,925,warmup 18,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3611,0,1,1,null,924,0,0
1626512878865,526,warmup 19,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6163,0,1,1,null,526,0,0
1626512879392,865,warmup 20,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,789,0,1,1,null,864,0,0
1626512880257,527,warmup 21,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6239,0,1,1,null,526,0,0
1626512880784,953,warmup 22,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,14467,0,1,1,null,952,0,0
1626512881737,976,warmup 23,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,21031,0,1,1,null,975,0,0
1626512882713,955,warmup 24,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,9401,0,1,1,null,953,0,0
1626512883668,487,SQL QUERY 1 ,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1714,0,1,1,null,487,0,0
1626512884155,1047,SQL QUERY 2 ,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,100784,0,1,1,null,1038,0,0
1626512885202,1746,SQL QUERY 3 ,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,637,0,1,1,null,1745,0,0
1626512886948,1413,SQL QUERY 4 ,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,125,0,1,1,null,1412,0,0
1626512888362,833,SQL QUERY 5,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6853,0,1,1,null,832,0,0
1626512889195,2574,SQL QUERY 7,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5343,0,1,1,null,2574,0,0
1626512891769,505,SQL QUERY 8,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,145,0,1,1,null,504,0,0
1626512892274,4172,SQL QUERY 10,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,457,0,1,1,null,4171,0,0
1626512896446,1579,SQL QUERY 11,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3906,0,1,1,null,1578,0,0
