timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626634355755,1934,SQL QUERY 48,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,7,0,1,1,null,1934,0,0
1626634357689,1637,SQL QUERY 49,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1058,0,1,1,null,1637,0,0
1626634359327,1204,SQL QUERY 50,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,669,0,1,1,null,1204,0,0
1626634360531,3555,SQL QUERY 51,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3986,0,1,1,null,3554,0,0
1626634364085,1038,SQL QUERY 52,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3991,0,1,1,null,1037,0,0
1626634365123,738,SQL QUERY 53,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2168,0,1,1,null,738,0,0
1626634365861,1369,SQL QUERY 54,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,35,0,1,1,null,1369,0,0
1626634367230,921,SQL QUERY 55,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3427,0,1,1,null,921,0,0
1626634368151,1565,SQL QUERY 56,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2399,0,1,1,null,1564,0,0
1626634369716,20204,SQL QUERY 57,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5929,0,1,1,null,20203,0,0
1626634389921,1961,SQL QUERY 59,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,9045,0,1,1,null,1953,0,0
1626634391882,2625,SQL QUERY 60,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2567,0,1,1,null,2625,0,0
1626634394507,689,SQL QUERY 61,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,33,0,1,1,null,689,0,0
1626634395196,780,SQL QUERY 62,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4789,0,1,1,null,779,0,0
1626634395976,897,SQL QUERY 63,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2166,0,1,1,null,897,0,0
1626634396873,5495,SQL QUERY 64,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2509,0,1,1,null,5495,0,0
1626634402368,1232,SQL QUERY 65,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,13219,0,1,1,null,1227,0,0
1626634403600,9720,SQL QUERY 67,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6039,0,1,1,null,9720,0,0
1626634413321,1788,SQL QUERY 68,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6434,0,1,1,null,1786,0,0
