timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626623671706,2004,SQL QUERY 39,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,752117,0,1,1,null,1825,0,0
1626623673710,3598,SQL QUERY 40,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3494,0,1,1,null,3597,0,0
1626623677308,1890,SQL QUERY 42,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,388,0,1,1,null,1890,0,0
1626623679198,1982,SQL QUERY 43,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,9987,0,1,1,null,1980,0,1
1626623681180,690,SQL QUERY 44,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,528,0,1,1,null,690,0,0
1626623681870,6701,SQL QUERY 45,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1525,0,1,1,null,6700,0,0
1626623688571,3918,SQL QUERY 46,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5510,0,1,1,null,3917,0,0
1626623692490,921,SQL QUERY 47,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6198,0,1,1,null,919,0,0
1626623693411,3265,SQL QUERY 48,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,26,0,1,1,null,3264,0,0
1626623696675,3002,SQL QUERY 49,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2616,0,1,1,null,3001,0,0
1626623699678,4222,SQL QUERY 50,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,9373,0,1,1,null,4222,0,0
1626623703900,607,SQL QUERY 51,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4274,0,1,1,null,605,0,0
1626623704507,1987,SQL QUERY 52,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4163,0,1,1,null,1986,0,0
1626623706494,620,SQL QUERY 53,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2571,0,1,1,null,620,0,0
1626623707114,923,SQL QUERY 54,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1434,0,1,1,null,922,0,0
1626623708037,1886,SQL QUERY 55,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3614,0,1,1,null,1885,0,0
1626623709923,10913,SQL QUERY 56,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2722,0,1,1,null,10721,0,0
1626623720836,1137,SQL QUERY 57,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6754,0,1,1,null,1136,0,0
